,Week,Origin State,Origin District,Destination District,Population,theta_S(t),theta_C(t),theta_I(t),theta_A(t),theta_R(t),theta_D(t),D_k^Tr(t),D_k^Ro(t),D_k^To(t)
3751,20,TAMIL NADU,CHENNAI,KANDHAMAL,4328063,990956.6936,9043.30644,1808.661288,7234.645152,1484.035699,73.01187621,0,2.541552653,2541552.653
3752,20,ANDHRA PRADESH,OTHER,KANDHAMAL,34078373,999743.6204,256.3796106,51.27592212,205.1036885,135.1003465,5.25259818,0.117376496,0.029344124,29344.24129
3753,20,TAMIL NADU,TIRUPPUR,KANDHAMAL,397521,997992.5589,2007.441116,401.4882233,1605.952893,2002.409936,0,15.09354223,5.031180743,5031195.836
3754,20,TELANGANA,HYDERABAD,KANDHAMAL,3597816,0,0,0,0,0,0,0,0.833839196,833839.1958
3755,20,TELANGANA,KARIMNAGAR,KANDHAMAL,228745,0,0,0,0,0,0,0,8.743360511,8743360.511
3756,20,WEST BENGAL,24 PARAGANAS NORTH,KANDHAMAL,10009781,999781.1141,218.8859077,43.77718154,175.1087262,71.82974333,20.87957769,0,0.099902286,99902.28557
3757,20,WEST BENGAL,OTHER,KANDHAMAL,59309688,999962.1984,37.80158142,7.560316284,30.24126514,11.53268586,1.298270192,0,0.033721304,33721.30368
3758,20,TAMIL NADU,KANCHIPURAM,KANDHAMAL,155029,992640.0867,7359.913307,1471.982661,5887.930645,2715.620948,45.15284237,0,6.450406053,6450406.053
3759,20,TELANGANA,OTHER,KANDHAMAL,26240025,999622.8662,377.133787,75.42675741,301.7070296,245.2741566,8.841454991,0,0.381097198,381097.1979
3760,20,WEST BENGAL,KOLKATA,KANDHAMAL,4631392,998250.6339,1749.366065,349.8732131,1399.492852,565.4887343,219.1565732,0,1.079589031,1079589.031
3761,20,MAHARASHTRA,MUMBAI,KANDHAMAL,12691836,990676.7626,9323.237394,1864.647479,7458.589916,1610.878048,345.5764792,0,0.078790807,78790.80694
3762,20,ANDHRA PRADESH,EAST GODAVARI,KANDHAMAL,5154296,999931.9015,68.09853373,13.61970675,54.47882698,47.33915165,0,0,0.58203875,582038.7498
3763,20,TAMIL NADU,OTHER,KANDHAMAL,65979190,999674.7459,325.2540687,65.05081375,260.203255,137.2250857,1.667192337,0,0.015156294,15156.29398
3764,21,TAMIL NADU,CHENNAI,KANDHAMAL,4328063,985724.7919,14275.2081,2855.04162,11420.16648,5097.199371,108.8246636,0,3.696803859,3696803.859
3765,21,TAMIL NADU,THIRUVALLUR,KANDHAMAL,3728104,998801.8038,1198.196188,239.6392375,958.5569501,414.6880023,12.60694444,1.072931442,1.341164302,1341165.375
3766,21,TAMIL NADU,TIRUPPUR,KANDHAMAL,397521,997992.5589,2007.441116,401.4882233,1605.952893,2007.441116,0,0,22.64031334,22640313.34
3767,21,ANDHRA PRADESH,OTHER,KANDHAMAL,34078373,999689.011,310.9890252,62.19780504,248.7912202,197.0164479,6.07423365,0,0.14672062,146720.6196
3768,21,OTHER,OTHER,KANDHAMAL,732071000,999624.2222,375.7777593,75.15555185,300.6222074,196.5656337,8.306571357,0,0.12020692,120206.9198
3769,21,KARNATAKA,BENGALURU URBAN,KANDHAMAL,9621551,999813.7514,186.2485581,37.24971161,148.9988464,91.77314551,6.443867522,0,0.207866694,207866.6943
3770,21,TAMIL NADU,KANCHIPURAM,KANDHAMAL,155029,989389.082,10610.91796,2122.183591,8488.734366,6044.030472,45.15284237,0,25.80162421,25801624.21
3771,21,KARNATAKA,RAMANAGARA,KANDHAMAL,1082636,0,0,0,0,0,0,0,5.5420289,5542028.9
3772,21,TAMIL NADU,COIMBATORE,KANDHAMAL,959823,998942.5134,1057.486641,211.4973282,845.9893126,1050.193629,7.293011316,0,1.041858759,1041858.759
3773,21,TELANGANA,OTHER,KANDHAMAL,26240025,999542.1498,457.8501735,91.57003471,366.2801388,276.8671143,11.69968398,0,0.152438879,152438.8792
3774,21,ANDHRA PRADESH,KRISHNA,KANDHAMAL,4517398,999392.5707,607.429321,121.4858642,485.9434568,426.3516299,23.68620166,0,0.221366371,221366.3706
3775,21,GUJARAT,RAJKOT,KANDHAMAL,1177362,999500.5784,499.4215883,99.88431765,399.5372706,319.3580224,11.8909902,26.33004972,0.849356443,849382.7727
3776,21,MAHARASHTRA,OTHER,KANDHAMAL,102131474,999672.9216,327.0784088,65.41568175,261.662727,159.0401016,13.27700411,0,0.029373903,29373.9029
3777,21,KARNATAKA,BENGALURU RURAL,KANDHAMAL,990923,999942.4779,57.52212836,11.50442567,46.01770269,42.38472616,0,63.57708924,3.02748044,3027544.017
3778,21,MAHARASHTRA,MUMBAI,KANDHAMAL,12691836,985793.3084,14206.69161,2841.338322,11365.35329,3002.954025,482.6724833,0.157581614,0.236372421,236372.5784
3779,22,OTHER,OTHER,KANDHAMAL,732071000,999477.4031,522.5968519,104.5193704,418.0774816,269.2894542,11.40463152,0.045077595,0.046443583,46443.62774
3780,22,TAMIL NADU,THIRUVALLUR,KANDHAMAL,3728104,998399.1863,1600.813711,320.1627422,1280.650969,932.9138887,17.16690307,13.94810874,0.536465721,536479.669
3781,22,TAMIL NADU,TIRUPPUR,KANDHAMAL,397521,997992.5589,2007.441116,401.4882233,1605.952893,2007.441116,0,377.3385557,2.515590371,2515967.71
3782,22,WEST BENGAL,OTHER,KANDHAMAL,59309688,999883.8301,116.1698912,23.23397823,92.93591293,37.64983555,2.444794517,0,0.016860652,16860.65184
3783,22,ANDHRA PRADESH,VISAKHAPATANAM,KANDHAMAL,1063178,0,0,0,0,0,0,0,1.881152545,1881152.545
3784,22,WEST BENGAL,MEDINIPUR EAST,KANDHAMAL,5095875,999891.8733,108.1266711,21.62533422,86.50133687,48.863051,1.373660068,0,0.196237153,196237.1526
3785,22,ANDHRA PRADESH,OTHER,KANDHAMAL,34078373,999601.6829,398.317138,79.66342759,318.6537104,260.9866381,6.45570726,0,0.176064743,176064.7435
3786,22,TAMIL NADU,CHENNAI,KANDHAMAL,4328063,979226.966,20773.03403,4154.606807,16618.42723,10359.83071,175.1360828,1.848401929,0.231050241,231052.0896
3787,22,KARNATAKA,BENGALURU URBAN,KANDHAMAL,9621551,999778.3102,221.6898294,44.33796589,177.3518635,119.9390826,7.275334299,0.207866694,0.207866694,207866.9021
3788,22,TAMIL NADU,OTHER,KANDHAMAL,65979190,999456.3134,543.6865775,108.7373155,434.949262,342.1533365,2.803914386,1.424691634,0.030312588,30314.01265
3789,23,OTHER,OTHER,KANDHAMAL,732071000,999260.6701,739.3299284,147.8659857,591.4639427,371.916112,16.22793418,1.297688339,0.084691239,84692.53665
3790,23,MAHARASHTRA,PUNE,KANDHAMAL,2935744,979026.1004,20973.89963,4194.779926,16779.11971,11265.62807,894.1515336,0,1.021887467,1021887.467
3791,23,TAMIL NADU,CHENNAI,KANDHAMAL,4328063,969600.2577,30399.74233,6079.948467,24319.79387,15472.04835,278.1844904,0,0.231050241,231050.2412
3792,23,ANDHRA PRADESH,EAST GODAVARI,KANDHAMAL,5154296,999656.7912,343.2088495,68.64176989,274.5670796,104.766975,2.716180832,0,0.58203875,582038.7498
3793,23,TAMIL NADU,TIRUPPUR,KANDHAMAL,397521,997992.5589,2007.441116,401.4882233,1605.952893,2007.441116,0,374.8229653,37.73385557,37734230.39
3794,23,ANDHRA PRADESH,OTHER,KANDHAMAL,34078373,999479.6113,520.3886934,104.0777387,416.3109548,309.2577219,7.27734273,0,0.029344124,29344.12391
3795,23,TAMIL NADU,ERODE,KANDHAMAL,147270,996536.9729,3463.027093,692.6054186,2770.421674,3327.222109,47.53174442,0,135.804984,135804984
3796,23,TELANGANA,OTHER,KANDHAMAL,26240025,999150.6868,849.3132152,169.862643,679.4505722,428.3151407,28.84905788,0,0.03810972,38109.71979
3797,23,TAMIL NADU,COIMBATORE,KANDHAMAL,959823,998870.6251,1129.374895,225.874979,903.4999161,1052.277347,7.293011316,66.6789606,1.041858759,1041925.438
3798,24,OTHER,OTHER,KANDHAMAL,732071000,998987.7198,1012.28023,202.4560459,809.8241837,516.1931015,23.2477451,0.86467023,0.027319755,27320.61917
3799,24,TAMIL NADU,TIRUPPUR,KANDHAMAL,397521,997982.4965,2017.503478,403.5006956,1614.002782,2007.441116,0,0,10.06236149,10062361.49
3800,24,TELANGANA,MEDCHAL MALKAJGIRI,KANDHAMAL,2440073,0,0,0,0,0,0,0,1.229471413,1229471.413
3801,24,ANDHRA PRADESH,OTHER,KANDHAMAL,34078373,999272.5005,727.49952,145.499904,581.999616,372.5236531,7.80553696,0,0.293441239,293441.2391
3802,24,KARNATAKA,BENGALURU URBAN,KANDHAMAL,9621551,999572.3143,427.6857234,85.53714469,342.1485787,220.1308292,17.56473566,6.236000828,0.519666736,519672.9716
3803,24,TAMIL NADU,ERODE,KANDHAMAL,147270,996516.6022,3483.397841,696.6795681,2786.718273,3327.222109,47.53174442,0,6.790249202,6790249.202
3804,24,TAMIL NADU,THIRUVALLUR,KANDHAMAL,3728104,996911.8351,3088.164922,617.6329845,2470.531938,1512.296867,32.18794325,1.609397163,0.26823286,268234.4699
3805,24,WEST BENGAL,OTHER,KANDHAMAL,59309688,999637.6477,362.3522687,72.47045373,289.8818149,178.166508,4.299466219,0,0.101163911,101163.911
3806,24,TAMIL NADU,CHENNAI,KANDHAMAL,4328063,955536.2295,44463.77051,8892.754103,35571.01641,22397.08618,450.0858698,0,0.462100482,462100.4824
3807,25,OTHER,OTHER,KANDHAMAL,732071000,998654.2207,1345.779303,269.1558606,1076.623442,765.0583072,35.0211933,0.006829939,0.147526674,147526.6812
3808,25,TAMIL NADU,THIRUVALLUR,KANDHAMAL,3728104,995896.5737,4103.426299,820.6852599,3282.741039,2006.113563,60.08416074,0,1.341164302,1341164.302
3809,25,TAMIL NADU,TIRUPPUR,KANDHAMAL,397521,997909.5444,2090.455599,418.0911197,1672.364479,2027.565839,0,0,5.031180743,5031180.743
3810,25,WEST BENGAL,24 PARAGANAS NORTH,KANDHAMAL,10009781,998742.9295,1257.070459,251.4140919,1005.656368,680.2346625,54.64655021,0,0.099902286,99902.28557
3811,25,TAMIL NADU,CHENNAI,KANDHAMAL,4328063,940099.0697,59900.93028,11980.18606,47920.74422,32470.64564,793.4265282,0,0.231050241,231050.2412
3812,25,TAMIL NADU,COIMBATORE,KANDHAMAL,959823,998408.0398,1591.960184,318.3920369,1273.568147,1153.337647,7.293011316,0,41.67435038,41674350.38
3813,25,TAMIL NADU,KANCHIPURAM,KANDHAMAL,155029,957311.2127,42688.78726,8537.757452,34151.02981,22370.00819,419.2763934,58.05365448,58.05365448,58053712.53
3814,26,OTHER,OTHER,KANDHAMAL,732071000,998225.0028,1774.997234,354.9994468,1419.997787,1147.570386,43.65423572,0,0.006829939,6829.938626
3815,26,ANDHRA PRADESH,VISAKHAPATANAM,KANDHAMAL,1063178,0,0,0,0,0,0,0,3.762305089,3762305.089
3816,27,OTHER,OTHER,KANDHAMAL,732071000,997802.2337,2197.766337,439.5532674,1758.213069,1536.493045,51.56330465,0,0.021855804,21855.8036
3817,27,TAMIL NADU,COIMBATORE,KANDHAMAL,959823,995485.626,4514.374004,902.8748009,3611.499203,1715.941377,7.293011316,0,16.66974015,16669740.15
3818,27,ANDHRA PRADESH,OTHER,KANDHAMAL,34078373,997839.4215,2160.578499,432.1156999,1728.4628,1063.577771,20.36482199,0,0.088032372,88032.37173
3819,27,TAMIL NADU,OTHER,KANDHAMAL,65979190,996951.5085,3048.491502,609.6983003,2438.793201,1409.671747,27.56929874,0,0.015156294,15156.29398
3820,28,OTHER,OTHER,KANDHAMAL,732071000,997295.9576,2704.042367,540.8084735,2163.233894,1937.100363,59.59121451,0,0.009561914,9561.914077
3821,28,ANDHRA PRADESH,OTHER,KANDHAMAL,34078373,996970.5126,3029.487353,605.8974705,2423.589882,1654.040232,30.40051237,0,0.117376496,117376.4956
3822,28,TAMIL NADU,THIRUVALLUR,KANDHAMAL,3728104,989076.7532,10923.24678,2184.649355,8738.597421,6771.538562,214.5862884,0,0.26823286,268232.8605
3823,28,WEST BENGAL,MEDINIPUR WEST,KANDHAMAL,5913457,999476.6175,523.3825155,104.6765031,418.7060124,427.6686209,8.455291042,0,0.338211642,338211.6417
3824,29,OTHER,OTHER,KANDHAMAL,732071000,996632.2693,3367.730726,673.5461451,2694.18458,2404.657472,68.05487446,0,0.001365988,1365.987725
3825,29,TAMIL NADU,COIMBATORE,KANDHAMAL,959823,987769.62,12230.37998,2446.075995,9784.303981,4135.137416,101.0602997,0,3.125576278,3125576.278
3826,29,TAMIL NADU,TIRUPPUR,KANDHAMAL,397521,993295.9517,6704.04834,1340.809668,5363.238672,3451.389989,67.92094003,0,7.546771114,7546771.114
3827,30,ANDHRA PRADESH,EAST GODAVARI,KANDHAMAL,5154296,986299.3899,13700.61013,2740.122026,10960.48811,3865.125325,128.048525,0,0.194012917,194012.9166
3828,30,TELANGANA,HYDERABAD,KANDHAMAL,3597816,0,0,0,0,0,0,0,0.833839196,833839.1958
3829,31,KARNATAKA,BENGALURU URBAN,KANDHAMAL,9621551,961274.4349,38725.56514,7745.113028,30980.45211,11537.1212,730.859297,0,0.311800041,311800.0414
3830,32,WEST BENGAL,24 PARAGANAS NORTH,KANDHAMAL,10009781,986914.4989,13085.50107,2617.100214,10468.40086,8962.134137,302.0046093,0,0.099902286,99902.28557
3831,33,ANDHRA PRADESH,VISAKHAPATANAM,KANDHAMAL,1063178,0,0,0,0,0,0,0,1.881152545,1881152.545
3832,33,ANDHRA PRADESH,SRIKAKULAM,KANDHAMAL,2703114,966594.0837,33405.91629,6681.183258,26724.73303,20691.32119,384.74145,0,1.479774808,1479774.808
3833,33,TAMIL NADU,COIMBATORE,KANDHAMAL,959823,942132.0389,57867.96107,11573.59221,46294.36886,42504.71181,1142.919059,0,2.083717519,2083717.519
3834,33,OTHER,OTHER,KANDHAMAL,732071000,991952.2546,8047.745369,1609.549074,6438.196295,5800.706489,115.2798021,0,0.002731975,2731.97545
3835,34,WEST BENGAL,MURSHIDABAD,KANDHAMAL,7103807,0,0,0,0,0,0,0,0.703847951,703847.9508
3836,34,OTHER,OTHER,KANDHAMAL,732071000,0,0,0,0,0,0,0,0.001365988,1365.987725
3837,18,KARNATAKA,BENGALURU URBAN,KENDRAPARA,9621551,999899.3925,100.60748,20.121496,80.48598402,45.93853943,3.845533844,0,0.103933347,103933.3471
3838,18,TELANGANA,RANGA REDDY,KENDRAPARA,2446265,0,0,0,0,0,0,0,2.04393228,2043932.28
3839,18,WEST BENGAL,24 PARAGANAS NORTH,KENDRAPARA,10009781,999954.9441,45.05593079,9.011186159,36.04474464,3.39667771,1.79824114,0,0.099902286,99902.28557
3840,19,GUJARAT,SURAT,KENDRAPARA,2894504,998080.8456,1919.15437,383.830874,1535.323496,849.5410613,86.02510136,0.69096467,0.345482335,345483.0258
3841,19,MAHARASHTRA,PUNE,KENDRAPARA,2935744,994762.1455,5237.854527,1047.570905,4190.283621,1565.531599,315.4225982,0,9.537616359,9537616.359
3842,19,TELANGANA,RANGA REDDY,KENDRAPARA,2446265,0,0,0,0,0,0,0.408786456,10.2196614,10219661.81
3843,19,WEST BENGAL,24 PARAGANAS NORTH,KENDRAPARA,10009781,999848.8478,151.1521581,30.23043161,120.9217265,32.06863367,14.48583141,0,2.097947997,2097947.997
3844,19,WEST BENGAL,KOLKATA,KENDRAPARA,4631392,998790.6444,1209.355632,241.8711264,967.4845057,238.373258,155.6767382,35.41052021,16.40975327,16409788.68
3845,19,ANDHRA PRADESH,OTHER,KENDRAPARA,34078373,999792.7718,207.2282031,41.44564061,165.7825624,84.33501212,4.108177348,0,0.029344124,29344.12391
3846,19,OTHER,OTHER,KENDRAPARA,732071000,999801.6627,198.3373197,39.66746395,158.6698558,76.03634074,4.636162339,0.06010346,0.081959264,81959.32362
3847,19,KARNATAKA,BENGALURU RURAL,KENDRAPARA,990923,999957.6153,42.38472616,8.476945232,33.90778093,42.38472616,0,1.009160147,11.10076161,11100762.62
3848,19,KARNATAKA,BENGALURU URBAN,KENDRAPARA,9621551,999882.6593,117.3407489,23.46814978,93.87259913,57.9948077,4.469133927,0,0.831466777,831466.777
3849,19,TAMIL NADU,CHENNAI,KENDRAPARA,4328063,995628.7605,4371.239513,874.2479026,3496.99161,649.9443284,38.12328979,0,0.693150724,693150.7235
3850,19,TAMIL NADU,COIMBATORE,KENDRAPARA,959823,998935.2203,1064.779652,212.9559304,851.8237217,1013.728573,7.293011316,67.72081936,3.125576278,3125643.999
3851,19,TAMIL NADU,KANCHIPURAM,KENDRAPARA,155029,996226.5125,3773.487541,754.6975082,3018.790033,541.8341085,45.15284237,0,64.50406053,64504060.53
3852,19,TELANGANA,HYDERABAD,KENDRAPARA,3597816,0,0,0,0,0,0,16.67678392,13.06348073,13063497.41
3853,19,WEST BENGAL,HOWRAH,KENDRAPARA,4842000,999531.5985,468.401487,93.6802974,374.7211896,41.30524577,27.88104089,4.956629492,2.684840975,2684845.931
3854,19,KARNATAKA,OTHER,KENDRAPARA,50268750,999926.4752,73.52480418,14.70496084,58.81984334,35.84732065,2.964068134,0,0.119358448,119358.4483
3855,19,MAHARASHTRA,THANE,KENDRAPARA,1261517,989770.2528,10229.7472,2045.94944,8183.797761,1881.861283,116.5263726,0,5.548874886,5548874.886
3856,19,TAMIL NADU,OTHER,KENDRAPARA,65979190,999782.5527,217.4473497,43.48946994,173.9578797,88.49760053,1.151878342,0,0.07578147,75781.46988
3857,19,WEST BENGAL,OTHER,KENDRAPARA,59309688,999979.43,20.56999524,4.113999049,16.45599619,5.901228143,1.163384977,0,0.387794992,387794.9923
3858,19,ANDHRA PRADESH,EAST GODAVARI,KENDRAPARA,5154296,999937.9159,62.08413331,12.41682666,49.66730665,35.31035082,0,0,0.58203875,582038.7498
3859,19,ANDHRA PRADESH,KRISHNA,KENDRAPARA,4517398,999517.6427,482.3573216,96.47146433,385.8858573,163.5897479,16.6024778,0,0.885465483,885465.4826
3860,19,GUJARAT,AHMEDABAD,KENDRAPARA,3719710,990637.4422,9362.557834,1872.511567,7490.046267,1739.114071,594.9388528,57.53136669,0.268838162,268895.6935
3861,19,MAHARASHTRA,OTHER,KENDRAPARA,102131474,999859.9746,140.0253951,28.00507902,112.0203161,25.86861715,5.67895456,0,0.127286913,127286.9126
3862,19,TELANGANA,OTHER,KENDRAPARA,26240025,999698.8951,301.1048961,60.22097921,240.8839168,182.2787897,7.812492557,0,0.190548599,190548.5989
3863,19,WEST BENGAL,MEDINIPUR EAST,KENDRAPARA,5095875,999944.6611,55.33887703,11.06777541,44.27110163,31.20170726,1.373660068,0,2.551082984,2551082.984
3864,19,WEST BENGAL,MURSHIDABAD,KENDRAPARA,7103807,999998.8738,1.126156721,0.225231344,0.900925377,0,0.985387131,0,0.14076959,140769.5902
3865,19,GUJARAT,OTHER,KENDRAPARA,56806534,999855.5448,144.4552135,28.89104271,115.5641708,55.59219649,7.851209511,0,0.088018044,88018.04384
3866,19,MAHARASHTRA,MUMBAI,KENDRAPARA,12691836,993688.226,6311.773962,1262.354792,5049.41917,986.2245305,240.784706,2.127351787,0.315163228,315165.3551
3867,19,TAMIL NADU,TIRUPPUR,KENDRAPARA,397521,997992.5589,2007.441116,401.4882233,1605.952893,1964.67608,0,0,2.515590371,2515590.371
3868,19,ANDHRA PRADESH,GUNTUR,KENDRAPARA,530577,995180.7184,4819.28165,963.85633,3855.42532,1941.282792,105.5454722,454.2224785,1.884740575,1885194.797
3869,19,ANDHRA PRADESH,VISAKHAPATANAM,KENDRAPARA,1063178,0,0,0,0,0,0,0,1.881152545,1881152.545
3870,19,GUJARAT,VALSAD,KENDRAPARA,1705678,999975.3764,24.6236394,4.924727879,19.69891152,12.89809683,4.1039399,0,1.758831386,1758831.386
3871,19,TAMIL NADU,THIRUVALLUR,KENDRAPARA,3728104,999615.6223,384.377689,76.87553781,307.5021512,99.78262409,1.341164302,0,0.804698581,804698.5814
3872,19,TELANGANA,MEDCHAL MALKAJGIRI,KENDRAPARA,2440073,0,0,0,0,0,0,0,1.229471413,1229471.413
3873,20,ANDHRA PRADESH,VISAKHAPATANAM,KENDRAPARA,1063178,0,0,0,0,0,0,0,16.9303729,16930372.9
3874,20,OTHER,OTHER,KENDRAPARA,732071000,999729.3978,270.6021684,54.12043367,216.4817347,124.7802467,6.157872665,0,0.081959264,81959.26351
3875,20,GUJARAT,AHMEDABAD,KENDRAPARA,3719710,986630.947,13369.05296,2673.810593,10695.24237,4113.761557,867.8095873,66.13418788,1.344190811,1344256.945
3876,20,GUJARAT,OTHER,KENDRAPARA,56806534,999800.2871,199.7129415,39.94258829,159.7703532,109.9169331,9.347516256,0,0.052810826,52810.8263
3877,20,MAHARASHTRA,OTHER,KENDRAPARA,102131474,999774.4182,225.5817829,45.11635659,180.4654264,66.15002932,9.575892344,0,0.225199922,225199.9222
3878,20,MAHARASHTRA,PALGHAR,KENDRAPARA,68931,964848.9069,35151.09312,7030.218624,28120.8745,12650.33149,1291.146219,3119.06109,14.50726088,14510379.95
3879,20,MAHARASHTRA,PUNE,KENDRAPARA,2935744,992114.435,7885.564954,1577.112991,6308.451963,3139.919557,419.9957489,0,10.55950383,10559503.83
3880,20,TAMIL NADU,CHENNAI,KENDRAPARA,4328063,990956.6936,9043.30644,1808.661288,7234.645152,1484.035699,73.01187621,0,3.9278541,3927854.1
3881,20,TAMIL NADU,OTHER,KENDRAPARA,65979190,999674.7459,325.2540687,65.05081375,260.203255,137.2250857,1.667192337,0,0.136406646,136406.6458
3882,20,TELANGANA,HYDERABAD,KENDRAPARA,3597816,0,0,0,0,0,0,158.1515008,15.56499832,15565156.47
3883,20,WEST BENGAL,OTHER,KENDRAPARA,59309688,999962.1984,37.80158142,7.560316284,30.24126514,11.53268586,1.298270192,0,1.230827584,1230827.584
3884,20,WEST BENGAL,HOWRAH,KENDRAPARA,4842000,999262.7014,737.2986369,147.4597274,589.8389095,195.5803387,39.23998348,55.96860801,6.195786865,6195842.834
3885,20,WEST BENGAL,KOLKATA,KENDRAPARA,4631392,998250.6339,1749.366065,349.8732131,1399.492852,565.4887343,219.1565732,13.38690398,19.43260255,19432615.94
3886,20,ANDHRA PRADESH,OTHER,KENDRAPARA,34078373,999743.6204,256.3796106,51.27592212,205.1036885,135.1003465,5.25259818,1.027044337,0.264097115,264098.1422
3887,20,GUJARAT,SURAT,KENDRAPARA,2894504,997593.3701,2406.629944,481.3259888,1925.303955,1469.681852,108.1359708,148.2119216,3.454823348,3454971.56
3888,20,KARNATAKA,OTHER,KENDRAPARA,50268750,999894.6065,105.3935099,21.07870198,84.31480791,45.81375109,3.501181151,0,0.179037673,179037.6725
3889,20,MAHARASHTRA,MUMBAI,KENDRAPARA,12691836,990676.7626,9323.237394,1864.647479,7458.589916,1610.878048,345.5764792,0,1.418234525,1418234.525
3890,20,MAHARASHTRA,RAIGAD,KENDRAPARA,2634200,999080.1761,919.8238554,183.9647711,735.8590844,261.9391086,28.09202035,0,0.379621897,379621.8966
3891,20,TAMIL NADU,KANCHIPURAM,KENDRAPARA,155029,992640.0867,7359.913307,1471.982661,5887.930645,2715.620948,45.15284237,0,116.107309,116107309
3892,20,TELANGANA,MEDCHAL MALKAJGIRI,KENDRAPARA,2440073,0,0,0,0,0,0,0,2.049119022,2049119.022
3893,20,TELANGANA,RANGA REDDY,KENDRAPARA,2446265,0,0,0,0,0,0,0.817572912,11.85480723,11854808.04
3894,20,WEST BENGAL,MEDINIPUR EAST,KENDRAPARA,5095875,999933.4756,66.52439473,13.30487895,53.21951578,36.50011038,1.373660068,0,1.569897221,1569897.221
3895,20,KARNATAKA,BENGALURU URBAN,KENDRAPARA,9621551,999857.9231,142.0768855,28.41537711,113.6615084,74.00054316,5.092734009,0,1.143266818,1143266.818
3896,20,TAMIL NADU,THIRUVALLUR,KENDRAPARA,3728104,999064.1355,935.8644501,187.17289,748.6915601,196.3464539,5.90112293,0,2.950561465,2950561.465
3897,20,WEST BENGAL,24 PARAGANAS NORTH,KENDRAPARA,10009781,999781.1141,218.8859077,43.77718154,175.1087262,71.82974333,20.87957769,0,1.79824114,1798241.14
3898,20,ANDHRA PRADESH,GUNTUR,KENDRAPARA,530577,994701.9942,5298.005756,1059.601151,4238.404605,3121.130392,105.5454722,1896.049018,5.654221725,5656117.774
3899,20,TELANGANA,OTHER,KENDRAPARA,26240025,999622.8662,377.133787,75.42675741,301.7070296,245.2741566,8.841454991,0,0.266768039,266768.0385
3900,20,TELANGANA,SANGAREDDY,KENDRAPARA,1527628,0,0,0,0,0,0,0,3.27304815,3273048.15
3901,20,ANDHRA PRADESH,KRISHNA,KENDRAPARA,4517398,999450.5687,549.4313319,109.8862664,439.5450655,308.5847207,21.69390432,0,2.213663706,2213663.706
3902,20,KARNATAKA,BENGALURU RURAL,KENDRAPARA,990923,999957.6153,42.38472616,8.476945232,33.90778093,42.38472616,0,296.6930831,1.009160147,1009456.84
